UMAP_1	UMAP_2	preliminary_clusters	cluster_annotation	Slc17a6	Slc32a1
0.193121541716411	-0.798659096788661	152	152: Foxp2/Gata3	0	0
3.36730348733838	-4.85227818353106	122	122: Zfp804b/Lncenc1	0.740609358002297	0
-0.665553811512635	-10.2775263295882	157	157: Cnpy1/Adamts18	0	0
2.67921507028516	9.25259928839277	41	41: Ryr1/Tfap2b	0	0
2.69687854913647	2.57822494642804	124	124: Zfp804b/Dlk1	0	0
1.28586244253094	-2.74795360429217	30	30: Zfp804b/Npas1	1.10799965951197	0
0.0963051295431996	-7.57278342111041	99	99: Lhx9/Pou6f2	0	0
1.77860569623883	-2.9926015840285	30	30: Zfp804b/Npas1	0.810548461319157	0
3.16425573495801	5.61581902639936	49	49: Ccbe1/Tspan18	0	1.04527051838276
3.66543042329724	2.12616329329084	132	132: Npas1/Skor2	0	0.54541309376888
6.20790350107129	-1.56610483987261	40	40: Ebf2/Ankfn1	0	0
5.75083887247021	2.00525050299238	83	83: Agtr1b/Cntnap5b	0	0
5.53370916513379	3.11804227964948	75	75: Qrfprl/Baiap3	0	0.567418733510765
-7.93827426763599	2.98443060057233	157	157: Cnpy1/Adamts18	0	0
2.40582406190808	0.390800852943166	79	79: Kcnmb2/Slc6a5	0	0
4.05704104570325	-3.45201558930804	94	94: Zfp804b/Zmat4	0	0
6.7530466285127	-5.0935525403731	70	70: Tfap2b/Cntnap5b	0	0
2.66844403413709	2.37843780653547	124	124: Zfp804b/Dlk1	0	0
-6.66230905386035	0.00926129953931175	80	80: Pdyn/Cpa6	0	0
1.60620605615552	-2.01978845460345	67	67: Foxp2/Il1rapl2	0	0.361620436376763
5.01053917077954	-1.25665552480151	51	51: Bnc2/Ebf2	0.630064633998298	0
1.77497207788403	-2.71280403001239	62	62: Reln/Calcr	0.885981764139677	0
5.72327100900586	-1.74339837891986	40	40: Ebf2/Ankfn1	1.47667842258816	0
-9.40894878240649	-2.83373064858844	121	121: Slc17a7/Lama1	0.501406401849499	0
5.80536520151074	4.72207741873334	126	126: Tfap2b/Slc39a8	0	0
3.42142092851575	8.90538172857831	41	41: Ryr1/Tfap2b	0	1.0894960939458
5.33774625925	-5.96895212991168	85	85: Tfap2b/Glra3	1.46899227112082	0
5.70822345880444	-4.19020266396929	100	100: Dlk1/F13a1	1.033810021265	0.644943401186668
3.4975305762666	7.47364049093793	145	145: Col12a1/Tnc	0	0
-2.16662466856067	-14.0815348134749	182	182: Samd3/Cnpy1	0	0
-0.406063649378464	-7.71244807107379	99	99: Lhx9/Pou6f2	0	0
4.28817331460889	-3.61224312646319	94	94: Zfp804b/Zmat4	1.4299857252053	0
-0.292945507488892	1.29909877913068	60	60: Trhde/Kcnmb2	0	0.787890516361999
2.28207671312268	2.49659495489667	124	124: Zfp804b/Dlk1	0	0
-2.08578813406055	-3.36076922280719	112	112: Il1rapl2/Grm8	0	0
-8.10918128820483	5.47567372458051	87	87: Col25a1/Nox4	0	0
2.0693798032182	-5.07318158013751	173	173: Mecom/Oprk1	0	0
0.68686324027951	2.07549719946454	78	78: Ebf2/Adarb2	0	0.323004758111329
1.51764881280835	-1.40608425004412	103	103: Gata3/Crhbp	0	0
0.15264086840327	-2.76447625024249	109	109: Gcg/Reln	1.09542249330001	0
-2.01343000265186	0.377052356172307	57	57: Adarb2/Ebf2	0	0
6.31683551935132	-1.3917246566527	40	40: Ebf2/Ankfn1	0	0
3.66526758340771	1.91749363081525	132	132: Npas1/Skor2	0.525003451336496	0.867490901152444
-6.08393180700366	4.29768901007245	119	119: Npas1/Nell1	0	0
4.20914518503125	4.15532736914228	75	75: Qrfprl/Baiap3	0	1.1651897711932
-10.5822886261565	-2.50144023759295	107	107: Slc17a7/Sgcg	0.820705740110727	0
-2.48773968549793	-4.69467491967608	77	77: Ankfn1/Tcerg1l	0.616583366341931	0
6.40290605691846	-0.988303969930903	160	160: Ebf2/Ism1	0	0
1.4351880517381	-2.66886372430255	30	30: Zfp804b/Npas1	0	0
1.15937518743451	-4.88466448647906	28	28: Mecom/Sema3a	0	0
-2.85847103925769	0.637599874902471	57	57: Adarb2/Ebf2	0	1.01423864985963
-7.91846263738696	2.69085793631147	74	74: Rbm20/Nox4	0	0.860896791442961
1.42565786508496	-6.11959452493121	123	123: Reln/Pou4f1	0	0
-2.22832167478626	0.248905469346746	57	57: Adarb2/Ebf2	0	0.643611481095552
2.32488858369763	-4.51939482552935	137	137: Mecom/Col12a1	0	0
-1.26035666795795	5.2773232950456	101	101: Kcnmb2/Ebf3	0	0
-0.721066001377747	0.268420179057821	66	66: Mecom/Pou6f2	0	0.598139885943985
-0.179534945212052	5.48549323217939	56	56: Kcnmb2/Sema3a	0	0
-2.56763875814502	-7.31219525201251	140	140: Fgf10/Cpne4	0	0
0.331204902805641	-1.881595204901	135	135: Zfp804b/Etl4	0	0
-1.33020282121722	-3.80604286057879	68	68: Klhl1/Tafa1	1.35045605555281	0
1.22964238790448	-2.75084729058673	39	39: Col19a1/Sv2b	1.01685916980102	0
-5.06997287603442	1.77265517847608	105	105: Ebf2/Calb1	0.787041854901441	0
1.80136441854413	-2.77235145432879	62	62: Reln/Calcr	0	0
0.903932925738647	2.42006902830671	78	78: Ebf2/Adarb2	0	0
-4.8766583237273	2.04160218374799	105	105: Ebf2/Calb1	0	0
2.22651064065869	-3.64447350366046	28	28: Mecom/Sema3a	0	0
-9.97540843816821	3.71677570478986	81	81: Gbx1/Fgf10	0	0
6.55585920480664	4.43329339163373	86	86: Tfap2b/Col25a1	0	0.887261180312562
0.226706680335357	-1.26766974790026	82	82: Tal1/Nell1	0	0.745638936742246
4.70885288385327	6.18017916815351	92	92: Pou6f2/Ccbe1	2.47099670234069	0
5.6754509177583	-7.40372271401812	76	76: Dbh/Phox2b	0.690557279719911	0
-2.92489612432544	-3.68618197305133	153	153: Lmo3/Cpne4	1.08062996053838	0
-0.994294408283875	-2.38816566331317	109	109: Gcg/Reln	0	0
6.27306997445996	2.73385124342512	166	166: Otof/Hpse2	0	0
4.48022043374951	1.2576528085954	102	102: Necab1/Pde1a	0	0
5.57376491693433	-0.784554492067591	51	51: Bnc2/Ebf2	0.689319281973176	0
2.12422144082959	-4.11615414483477	137	137: Mecom/Col12a1	0	0
2.87060272363599	1.03904955523084	35	35: Dmbx1/Cntnap5b	0	0.759589030255292
1.14826416639264	0.997480203080877	67	67: Foxp2/Il1rapl2	0	0.75898427876746
-9.43854129644458	-2.22486228806903	113	113: Slc17a7/Il1rapl2	0	0
-0.586797777138398	2.7894344820268	60	60: Trhde/Kcnmb2	1.4239704474607	0
4.96548711923535	1.46462540762494	102	102: Necab1/Pde1a	0	1.32699528677234
-8.1723068985564	7.95318656103681	46	46: Col18a1/Gpc3	0	0
-0.159424099646256	-0.495252560209529	134	134: Dach1/Sema3a	0	0
-0.741600576363251	-5.28656096322467	115	115: Sema3a/Cdh9	1.24566570662461	0
2.18036329416211	7.08639912741254	58	58: Adarb2/Lama1	0	0
4.50247299341138	-1.79554707868029	51	51: Bnc2/Ebf2	0	0
-8.32259738775317	3.8753867639787	55	55: Rab38/Ano1	0	0
6.35344803003247	2.87879281179975	166	166: Otof/Hpse2	0	0
0.369058158673599	4.93505435125898	56	56: Kcnmb2/Sema3a	0	0
5.70026600030835	-1.5815531717055	40	40: Ebf2/Ankfn1	1.22920088205841	0
4.0123661723512	-5.57777209145953	43	43: Tafa2/Pde1a	0.687642988943204	0
-2.8689199719054	-4.963346909117	118	118: Lhx9/Col25a1	0	0.636491137291647
3.99228703645642	-8.85381550652911	53	53: Gal/Dkk2	0	0
3.25359022287305	-8.58145756585528	149	149: Cartpt/Arhgap28	0	0
-8.06723106237476	6.23763375418256	162	162: Chrdl1/Kcnh8	0	0.661156638426923
5.39965927270825	-0.730640541147486	51	51: Bnc2/Ebf2	0	1.29696043990145
5.86017429498608	2.03722577231	83	83: Agtr1b/Cntnap5b	0	0.657371623098875
-0.306377294979737	0.790237833429082	73	73: Sema3a/Klhl1	0	0.536125342631577
0.328848075546577	-3.81883520944049	76	76: Dbh/Phox2b	0	0
3.96985494760449	-5.63229698998858	43	43: Tafa2/Pde1a	1.08818865556455	0
-9.34182823034351	-2.84588570458819	121	121: Slc17a7/Lama1	1.17104277435964	0
1.38486349252637	-1.07998616559436	39	39: Col19a1/Sv2b	0	0.630023607825735
7.73260461954053	-2.72048945290972	65	65: Eya1/Hs3st4	0.949837115856215	0
3.30742132333691	9.049423743654	41	41: Ryr1/Tfap2b	0	0.804593932310098
-6.28268993230884	-0.0370964401774565	80	80: Pdyn/Cpa6	0.614822886852919	0
1.78897690442975	-3.47720713479449	30	30: Zfp804b/Npas1	1.64038214050221	0
-4.87141549917285	1.2143635048158	105	105: Ebf2/Calb1	0.744766676991086	0
-10.1195639404875	-2.75314254624774	113	113: Slc17a7/Il1rapl2	0	0
2.59595167306836	2.53795414106916	124	124: Zfp804b/Dlk1	0	0
-1.1983546051604	-4.42763991219927	68	68: Klhl1/Tafa1	0.426500048850672	0
2.287377950229	-4.69665999276568	137	137: Mecom/Col12a1	0.847526497141558	0
3.99060284761365	-7.00553459985186	114	114: Tac1/Tafa2	0	0
0.56271373895581	-3.36445207459857	30	30: Zfp804b/Npas1	0.689912944627125	0.689912944627125
0.0669295996951605	-7.96016831262042	99	99: Lhx9/Pou6f2	0.661156638426923	0
4.96803676752026	7.15342908041547	89	89: Necab1/Arhgap15	0	0
5.95886289743359	-2.03952295644213	40	40: Ebf2/Ankfn1	0.807611261958265	0
3.61310779718335	5.34702401297162	49	49: Ccbe1/Tspan18	0	0
-3.19743311735217	10.8617330087907	38	38: Kcnh8/Maf	0	0
2.51088320878918	-0.344806622099177	66	66: Mecom/Pou6f2	0	0
-2.57577503057544	-2.5844418512099	88	88: Il1rapl2/Stpg2	0.872041390770809	0
1.61997234491284	0.258656938243612	79	79: Kcnmb2/Slc6a5	0	0.659709414932618
-2.00640857549731	1.06884579794477	57	57: Adarb2/Ebf2	0	0.950712865597704
0.119146276690319	-4.94027371270587	184	184: Calcr/Shox2	1.53364521795897	0.7937526794701
3.06599008706982	2.62965088026594	124	124: Zfp804b/Dlk1	0	0
-9.67557609411304	-2.59607095582415	113	113: Slc17a7/Il1rapl2	0.450390862743766	0
-2.53757369848315	6.53581290381025	31	31: Cdh3/Nkain3	0	0.596962864114075
-2.18960249754016	-4.79001517159869	57	57: Adarb2/Ebf2	1.23053710915908	0
0.685591098346069	-2.40426869256427	179	179: Vmn1r207-ps/Pde11a	0.696615130659379	0
-0.195335421286271	-8.10053009850909	99	99: Lhx9/Pou6f2	1.39211244973013	0
2.3415476050752	-3.61945099694659	30	30: Zfp804b/Npas1	0.861015018217871	0
0.760332163848236	-3.59108943803241	90	90: Pou4f1/Klhl1	1.00650089139453	0
-1.25534415575092	-3.88968391282489	68	68: Klhl1/Tafa1	0.735565292619661	0
-0.615222159348176	3.0446355833299	60	60: Trhde/Kcnmb2	0	0
3.90133320955212	3.18803959028791	91	91: Pax8/Bcl11a	0	0
-8.7997368607146	-7.03026814324786	72	72: Ano2/Foxp2	0	0
-7.29483449789111	2.96329932348798	74	74: Rbm20/Nox4	0	0
3.83425366548474	-8.91634888513018	53	53: Gal/Dkk2	1.39967971595927	0
1.98868870405133	1.31640308039258	58	58: Adarb2/Lama1	0	0.598545591733737
3.37083327440198	8.1229510797746	145	145: Col12a1/Tnc	0	0
1.9398540225404	-1.86747748715808	30	30: Zfp804b/Npas1	0	0.590286443009497
6.43006765512402	4.70876221792768	86	86: Tfap2b/Col25a1	0	0
1.27778136400159	3.50598793165754	116	116: Prph/Slc5a7	0	0
4.11406051782544	-5.13586802346636	43	43: Tafa2/Pde1a	0	0
-0.145810696802781	0.316189963985189	73	73: Sema3a/Klhl1	0	0
5.24774515298779	-4.34654803140093	100	100: Dlk1/F13a1	1.25455155777562	0
-0.0627263668400502	-4.17071671349932	88	88: Il1rapl2/Stpg2	1.45704757920799	0
4.47952186731274	-3.12912340028216	143	143: Kcnq5/Hs3st4	1.28814401741195	0
4.62859689859326	-1.79293794495989	51	51: Bnc2/Ebf2	0.746688473554714	0
-10.0630825790984	-3.43431634766986	161	161: Slc17a7/Col27a1	0	0
2.67777406839307	2.51497988836835	124	124: Zfp804b/Dlk1	0	1.18383794714599
2.97815143732007	-1.8095155463927	67	67: Foxp2/Il1rapl2	0	0
-0.818241480312989	2.8627713217027	60	60: Trhde/Kcnmb2	0	0
4.01555096773083	-6.97782273156573	114	114: Tac1/Tafa2	0	0
-3.31701076360767	-6.40105481011798	50	50: Lhx9/Vwc2l	0.505574674975998	0
3.91279375223096	-3.53422851426532	94	94: Zfp804b/Zmat4	0	0
1.51652276185925	-0.534218381475703	66	66: Mecom/Pou6f2	0.690507671071614	0.690507671071614
-0.739853683434174	-4.02522320611407	68	68: Klhl1/Tafa1	1.33943894383839	0
-1.23526025148456	2.70467906134199	60	60: Trhde/Kcnmb2	0	0
7.63382446435864	-3.03100032670428	65	65: Eya1/Hs3st4	0	0
2.41786825326855	-5.60079712731768	173	173: Mecom/Oprk1	0	0
-2.76772678228442	-6.15339083535601	50	50: Lhx9/Vwc2l	0.942892981068225	0
-9.23551929327075	4.99604468481611	144	144: Nox4/Kcnmb2	0	0
-9.58454883428638	-2.48161597115924	113	113: Slc17a7/Il1rapl2	0.705280883368288	0
-10.2111977371794	-2.48280949456622	107	107: Slc17a7/Sgcg	0	0
4.8448787894624	6.33830218451093	92	92: Pou6f2/Ccbe1	0	0
-8.48318946691577	4.62918667929243	87	87: Col25a1/Nox4	0	0
4.17209207681592	6.47666459219526	142	142: Cpne4/Trhde	0	1.21033350690396
-1.17338717313831	1.96927218573163	96	96: Npsr1/Igf1	0	0
-0.19006917210643	-4.08309025628497	90	90: Pou4f1/Klhl1	1.54297736882619	0
5.03559124139722	5.79825501577924	92	92: Pou6f2/Ccbe1	0	0.437647239810877
1.18750500348981	-4.99470705850054	28	28: Mecom/Sema3a	0.872527610049963	0
-1.17795014711444	-3.8728494153731	68	68: Klhl1/Tafa1	1.26833565852757	0
2.26274096635754	-0.822288166116969	66	66: Mecom/Pou6f2	0	0
3.38891040948804	2.2508180631883	132	132: Npas1/Skor2	0	0
-4.2011040482146	11.3574948801286	63	63: Ebf2/Th	0.903581827259103	0
2.47697269586499	-5.85957808358599	173	173: Mecom/Oprk1	1.08684124622071	0
4.26852857736523	3.29348139898847	91	91: Pax8/Bcl11a	0	0.569910132948378
-1.62110770078723	2.78032641546796	108	108: Sema3a/Il1rapl2	0	1.10586453640887
-9.15241325231616	6.10172658102582	133	133: Nxph2/Nox4	0	0
5.03878271249707	-4.21133990151812	100	100: Dlk1/F13a1	0	0
-0.14481053086345	0.340408731866582	73	73: Sema3a/Klhl1	0	0
-9.42685020299976	-2.46623940331866	113	113: Slc17a7/Il1rapl2	0	0
2.81190216211255	8.67178969519208	120	120: Tfap2b/Trhde	0	0.783860249310468
-9.52584731908862	4.43039469854902	81	81: Gbx1/Fgf10	0	0.80609962232228
4.25676500467236	3.37611680166791	91	91: Pax8/Bcl11a	0	0
4.84102880624707	5.94800238745283	92	92: Pou6f2/Ccbe1	0	0
-2.25185740324085	10.2427335275895	181	181: Sntb1/Cpne4	0.729700919250106	0
1.22312736181195	-4.85807604653765	28	28: Mecom/Sema3a	0.594331920498658	0
-2.18432176443164	0.466721285749181	57	57: Adarb2/Ebf2	0	0
6.26633226541455	-6.08224196298052	85	85: Tfap2b/Glra3	0	0
-0.674276832066224	-0.889860521387355	152	152: Foxp2/Gata3	0	0
1.49669849542554	-5.99786324365069	123	123: Reln/Pou4f1	1.27952486284606	0
-2.78739440771167	-1.88281960351397	175	175: Lama1/Sntg2	1.39077352547322	0
-1.35418665739124	-7.39303917748858	151	151: Lhx2/Reln	0.516489069324391	0
2.29775488046582	-4.30004734857012	137	137: Mecom/Col12a1	1.16095541924225	0
1.37681424287732	-6.01393408639361	123	123: Reln/Pou4f1	1.46420396218255	0
3.75573026803906	6.93782429831098	142	142: Cpne4/Trhde	0	0
4.9486557212251	-1.5555020080321	51	51: Bnc2/Ebf2	0.893014353599126	0
-3.26324069830005	11.6170993341691	38	38: Kcnh8/Maf	0.747887550258522	0
-0.296920779667542	-4.15741915566851	115	115: Sema3a/Cdh9	1.21016826204772	0
2.03644561437543	-4.58352560861041	28	28: Mecom/Sema3a	1.15051734693389	0
3.49202286867078	-0.542228083442942	95	95: Tfap2b/Esr1	0	0.538164484709983
-0.411833945236847	1.86750631468366	60	60: Trhde/Kcnmb2	0	0
3.62393200067456	1.31542496817182	35	35: Dmbx1/Cntnap5b	0	0.675857087107395
-8.3028353485686	4.10422711508344	55	55: Rab38/Ano1	0	0
-2.2724238667113	-5.48771328790118	50	50: Lhx9/Vwc2l	0.826228831778191	0
7.90154087213452	-2.88317699296405	65	65: Eya1/Hs3st4	0	0
5.41934358743604	3.81972437040876	75	75: Qrfprl/Baiap3	0	0
-13.0153149399382	-1.21664030415942	104	104: Gabra6/Fat2	0	0
-9.898009184323	-2.52004618508746	113	113: Slc17a7/Il1rapl2	1.12605818693589	0
4.10791837839062	-5.06829495294024	43	43: Tafa2/Pde1a	0	0
-3.82702505918567	5.8694978250749	31	31: Cdh3/Nkain3	0	0.722922166743983
5.68631374505933	2.89754157202314	166	166: Otof/Hpse2	0	0
3.30347025064404	2.20955639021467	132	132: Npas1/Skor2	0	0.920193425765258
1.42360758451398	2.63450651304792	116	116: Prph/Slc5a7	0	0
2.79333221582349	-1.86725456578662	67	67: Foxp2/Il1rapl2	0	0
1.49032950071271	3.05853824751447	116	116: Prph/Slc5a7	0	0
-2.56697237821643	4.77967648642133	64	64: Ebf3/Pax2	0	0
1.8334041800874	0.0258180765993436	79	79: Kcnmb2/Slc6a5	0	0
1.63074993757184	-2.86655468804766	30	30: Zfp804b/Npas1	0.930673324442178	0
2.64095484880383	8.26660494940351	120	120: Tfap2b/Trhde	0	0.892716294354323
0.844391759909942	-2.88458771569659	135	135: Zfp804b/Etl4	0	0.668307162659387
-0.108760568819687	-4.09268851144244	90	90: Pou4f1/Klhl1	1.10276278331292	0
-0.50142234893863	-4.94251484734942	115	115: Sema3a/Cdh9	1.08629897052069	0
3.13055622247632	1.31570165293287	35	35: Dmbx1/Cntnap5b	0	0
3.70429074434216	-0.272857289146678	95	95: Tfap2b/Esr1	0	0.651469599264595
1.24958026079114	0.437049557138189	120	120: Tfap2b/Trhde	0	0
2.49858009485181	7.1060324205644	58	58: Adarb2/Lama1	0	1.07913200211218
6.47253334192212	-1.73402376038958	40	40: Ebf2/Ankfn1	0	0
4.05732261804517	-5.92689795358111	85	85: Tfap2b/Glra3	1.10685754061393	0
-0.52463680835788	5.66597561972211	56	56: Kcnmb2/Sema3a	0	0
-10.6641033920867	-2.57710380418231	107	107: Slc17a7/Sgcg	0	0
5.1473633017915	6.68369727270673	89	89: Necab1/Arhgap15	0	0
-3.04904401632373	11.3433671488054	38	38: Kcnh8/Maf	1.16574681158523	0
7.79953205255444	-2.6684717641585	65	65: Eya1/Hs3st4	0.695203504478358	0
-8.36304557653491	3.76675968306135	55	55: Rab38/Ano1	0	0
3.65680992273267	-5.65216727120806	122	122: Zfp804b/Lncenc1	1.36565480782334	0
0.712821361102417	-0.527637134622828	84	84: Zfp804b/Lemd1	0	0.82052772494538
2.46733104852612	8.06496863501142	120	120: Tfap2b/Trhde	0	0
-0.6826674375159	-10.242059181761	157	157: Cnpy1/Adamts18	0	0
1.09299158719952	-1.45628292424609	103	103: Gata3/Crhbp	0	0
-4.64620626302783	-0.93555570704867	77	77: Ankfn1/Tcerg1l	1.75497718507038	0
4.7222243514436	-7.87944025857379	53	53: Gal/Dkk2	1.02256235095541	0
2.46721446184094	-5.73280424935748	173	173: Mecom/Oprk1	0.378554308476426	0
-8.95467460485522	3.78755169050763	81	81: Gbx1/Fgf10	0	0
-5.18128860326831	9.62249045507978	146	146: Rxfp1/Ebf2	0.773405335826688	0
-1.33477366300647	-6.81989760262896	45	45: Prdm16/Zfp804b	1.976489077941	0
4.99268638757642	-3.00891752107074	143	143: Kcnq5/Hs3st4	0.496979727400704	0
8.09922802118237	-2.89820237023761	65	65: Eya1/Hs3st4	0.872852076462728	0
-1.92917502256458	11.4026055826433	183	183: Kcnq4/Myo5b	0.867931652220543	0
-10.6581381592375	-2.39852137429644	107	107: Slc17a7/Sgcg	0	0
6.46677267221387	-5.19280428750445	70	70: Tfap2b/Cntnap5b	0	0
-9.05003154607837	-3.36322970254351	121	121: Slc17a7/Lama1	0.562827447501415	0
1.17558133272107	0.269218076635106	120	120: Tfap2b/Trhde	0	1.01453739639311
3.96235477594312	-4.80669398171832	43	43: Tafa2/Pde1a	0.901229806744006	0
-0.4879413280112	5.75424151556562	56	56: Kcnmb2/Sema3a	0	0
5.80523693231519	-8.09099812371661	111	111: Cartpt/Postn	1.93329694042632	0
-2.42753684850757	4.83270459311078	64	64: Ebf3/Pax2	0	0
-0.965888145886109	-3.01468701226641	88	88: Il1rapl2/Stpg2	1.28391241597213	0
2.46614110139783	-5.68932671410968	173	173: Mecom/Oprk1	1.20224114837619	0
5.0358606543916	-4.11375470025469	100	100: Dlk1/F13a1	1.23640002269911	0
-0.678410354576752	5.09122853415082	56	56: Kcnmb2/Sema3a	0	0.806854696127832
-9.5408724579436	-2.96712274415423	113	113: Slc17a7/Il1rapl2	0	0
1.13181531099255	-1.12965137822558	39	39: Col19a1/Sv2b	0	0
4.3762417998689	-8.65098996026446	53	53: Gal/Dkk2	2.08717988490301	0
-1.05123544069354	2.13524346487592	108	108: Sema3a/Il1rapl2	0	1.00780617142931
-2.15087640615527	11.4181771768815	183	183: Kcnq4/Myo5b	1.43234776549917	0
-6.48808038564746	7.31441788809369	125	125: Otof/Stac	0	1.93857473574708
-12.9535387787444	-1.149466465544	104	104: Gabra6/Fat2	0	0
1.44844817785199	-5.60977549416949	123	123: Reln/Pou4f1	0.636910406466012	0
-8.67724025579517	4.17785983221601	81	81: Gbx1/Fgf10	0	0
4.66946899560864	-2.80699248177935	94	94: Zfp804b/Zmat4	1.24619485868139	0
-9.73593604894702	-2.66325301988055	113	113: Slc17a7/Il1rapl2	0	0
5.65602171091016	-1.74667854173114	40	40: Ebf2/Ankfn1	0.479104682466502	0
5.06600439218457	-3.00054664475848	143	143: Kcnq5/Hs3st4	0	0
3.04898082879956	7.00991444723676	58	58: Adarb2/Lama1	0	1.39452548178497
5.807059880771	5.15400271551679	126	126: Tfap2b/Slc39a8	0	0
5.71114694742139	4.13720088141034	75	75: Qrfprl/Baiap3	0	0.588569959407481
5.87774908212598	-0.614960919451014	51	51: Bnc2/Ebf2	1.01712202992419	0
4.99064361719067	-1.23566121919085	51	51: Bnc2/Ebf2	1.0428254467888	0
-5.76154983373706	-4.93821997506549	158	158: Fn1/Kcnq4	0	0
0.729579326190307	0.500820805001958	67	67: Foxp2/Il1rapl2	0	0.556748792105274
-0.874569002113984	4.19011168615888	59	59: Kcnmb2/Sema3a	0	0
-7.55207240911548	7.91451697485517	46	46: Col18a1/Gpc3	0	1.20140062779038
-6.90211427541797	5.07030253546308	165	165: Hcrtr2/L3mbtl4	0	0.654473402183546
-4.3663495812041	11.3184514536149	63	63: Ebf2/Th	0.84859519911729	0
1.43024229673322	-7.0401029096358	128	128: Cntn5/Nell1	0	0
2.36488115457471	0.386648316550954	79	79: Kcnmb2/Slc6a5	0	0
-1.44587576719348	1.2698907150514	96	96: Npsr1/Igf1	0	0.374707654531663
-4.81912362905567	3.08478503363202	148	148: Ccdc172/Ebf2	0.860384873225789	0
2.00163542894299	-1.93730110986163	30	30: Zfp804b/Npas1	0	0
-0.0106214168888783	1.81437294619153	78	78: Ebf2/Adarb2	0	0.664345495895887
5.04659616617139	1.58146529333661	102	102: Necab1/Pde1a	0	1.21523106476083
-2.34761941762988	-8.00702996117999	140	140: Fgf10/Cpne4	1.45254206770305	0
-8.5521258148772	2.90002184050153	74	74: Rbm20/Nox4	0	0
5.54251014856274	-1.39186627728869	40	40: Ebf2/Ankfn1	0	0
6.46112501291211	-6.17482180459429	85	85: Tfap2b/Glra3	1.87590052590613	0
3.56908261445935	-4.87301869256427	122	122: Zfp804b/Lncenc1	0	0
0.49639710453923	1.95927028791974	78	78: Ebf2/Adarb2	0	0
3.8718723025697	3.19513325827192	91	91: Pax8/Bcl11a	0	0.401129281342803
-2.06889069410388	-3.521377037596	112	112: Il1rapl2/Grm8	0.621209669819436	0
-2.6247187885863	4.47616057531904	64	64: Ebf3/Pax2	0	0.76526196996942
2.50096141961987	7.03617577688764	58	58: Adarb2/Lama1	0	0
0.554883715190246	-6.03446001870562	45	45: Prdm16/Zfp804b	0	0
-0.773832145653412	-0.813198875021235	152	152: Foxp2/Gata3	0	0
3.35664832261975	9.10542826788495	41	41: Ryr1/Tfap2b	0	0.995005484324552
0.659611221827819	-1.38774044377734	33	33: Il1rapl2/Slc6a5	0	0
-3.02027428480212	6.26541428701948	31	31: Cdh3/Nkain3	0	0.951427723170442
-6.32599723669116	3.97456698553632	119	119: Npas1/Nell1	0	0.725937003382936
1.28682207731183	-2.28100938661029	39	39: Col19a1/Sv2b	1.0796022986938	0
5.08621990350659	3.95291810171674	75	75: Qrfprl/Baiap3	0	0
4.76319467691357	7.74698643820356	89	89: Necab1/Arhgap15	0	1.00963234460364
2.13235819009717	-4.8427733884566	28	28: Mecom/Sema3a	0	0
0.841978367842987	-5.75814528329302	45	45: Prdm16/Zfp804b	1.29311042269875	0
-3.57662904592578	5.70851855413984	31	31: Cdh3/Nkain3	0	0
-9.48556030126636	-2.26617951257159	113	113: Slc17a7/Il1rapl2	0	0
0.0171623569505955	5.47602038519452	56	56: Kcnmb2/Sema3a	0	0.947897195042191
3.8874174323457	6.14132838385175	92	92: Pou6f2/Ccbe1	0	0
-3.17826998563831	6.85895114080976	31	31: Cdh3/Nkain3	0	0.82923825855178
-2.16910231443469	0.573211242128118	57	57: Adarb2/Ebf2	0	0
0.91910200981076	-2.50310201508929	39	39: Col19a1/Sv2b	0.995596817379873	0
-0.199876699171708	-7.42743439538409	99	99: Lhx9/Pou6f2	1.79217625746399	0
5.22954046396191	1.72973745005201	102	102: Necab1/Pde1a	0	0
1.61047839788373	-3.4480869279616	30	30: Zfp804b/Npas1	0	0
-8.29526412817065	4.7331338419206	87	87: Col25a1/Nox4	0	0
-4.9655345711333	1.54288773672651	105	105: Ebf2/Calb1	0	0
4.49786340860303	4.25166468756269	75	75: Qrfprl/Baiap3	0	0
1.04504608777936	-0.568176309894816	79	79: Kcnmb2/Slc6a5	0	0
-12.7607973847014	-1.33907098634173	104	104: Gabra6/Fat2	0	0
0.56336316136296	-3.11760349137713	135	135: Zfp804b/Etl4	0	0.817513887337471
5.73709308771069	-8.84588188989093	111	111: Cartpt/Postn	0	0
1.84559440282758	-2.45424432618548	62	62: Reln/Calcr	0	0
-9.73034656377856	-2.55427403314044	113	113: Slc17a7/Il1rapl2	0.912631417085446	0
6.49738275674756	-1.56363410813739	40	40: Ebf2/Ankfn1	0	0
-1.30695188375537	-2.94528956277301	88	88: Il1rapl2/Stpg2	0.908944209235064	0
-2.19006002279346	-2.86660404069354	112	112: Il1rapl2/Grm8	0.884539281552559	0
-4.97781265111987	4.7696066393144	129	129: Bnc2/Ebf2	0	0
3.04975974229749	-8.53873867852618	149	149: Cartpt/Arhgap28	0.921148112711816	0
3.36495148805554	-7.00817437035968	130	130: Qrfpr/Tac1	0	0
0.372018482961013	-3.24547619683673	94	94: Zfp804b/Zmat4	0.570077025328475	0
7.66074907449658	-6.78779072625567	97	97: Gfral/Sctr	2.17781778858873	0
5.74670707849438	-4.25347466332843	100	100: Dlk1/F13a1	1.72273374137272	0
